customer_id,name,email,address,phone_number,registration_date,status,product,quantity,price,order_date,shipping_date,payment_method,order_status,last_login,latitude,longitude,transaction_id,ip_address,user_agent
273,Ronald Salas,lpatton@example.net,"214 Hall Village Suite 403
Jacobbury, GA 34352",+1-314-615-7604x900,2023-09-22,active,professional,5,19.71,2022-10-03,2024-12-19,PayPal,Shipped,2023-12-27 04:56:54.836070,-73.777348,-10.911666,d118e3f7-f21a-4892-96ec-1cf6440fa0b1,89.16.79.3,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0 rv:5.0; kok-IN) AppleWebKit/534.44.7 (KHTML, like Gecko) Version/5.0.5 Safari/534.44.7"
274,James Archer,shannon91@example.com,"0207 Buck Mission Suite 669
West Christine, ME 09743",436-812-9956x6849,2023-10-22,pending,in,2,59.87,2023-07-01,2024-12-14,Credit Card,Processing,2024-06-20 01:42:18.657378,-26.632697,57.329965,d6828e41-e31d-413e-88b9-f56efdaa1d05,78.196.83.109,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/24.0.871.0 Safari/531.2"
275,Maria Fernandez,virginia70@example.net,"11864 Nelson Stream Suite 274
North Dawn, NH 80048",(529)291-6106x9973,2022-06-09,pending,play,5,61.81,2024-08-16,2024-12-14,PayPal,Shipped,2024-10-12 14:59:40.041423,-21.4005305,-121.676775,e77e8920-8b76-4ea2-ba46-470bb9dda698,185.172.151.88,Mozilla/5.0 (Android 4.0.3; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0
276,Jennifer Mooney,mendozajames@example.com,"627 Cooper Knoll Apt. 583
Marvinland, DE 39930",389.731.6143x9915,2023-12-31,active,television,2,93.08,2022-12-02,2024-11-28,Bank Transfer,Shipped,2024-09-14 09:59:47.003333,40.3669315,91.240220,8376037c-a17a-494f-a31d-228b2ea592dd,108.0.69.152,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/26.0.832.0 Safari/532.2"
277,Anne Ford,jamessilva@example.org,"717 Christopher Estates
Patriciabury, TN 46594",001-618-413-8113x2596,2021-06-22,pending,unit,8,55.72,2021-12-19,2024-12-04,Bank Transfer,Processing,2024-04-28 00:57:38.134721,32.908266,-18.997534,156c48fd-fcc8-4ba8-a544-70a05f9e62ce,137.60.208.45,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1)
278,Benjamin Carter,fclark@example.org,"667 Ramirez Knoll
Nathanmouth, NM 82438",2073964069,2022-01-02,pending,lay,8,23.32,2022-12-10,2024-12-20,PayPal,Delivered,2024-01-18 01:06:42.477982,-56.6933075,177.651952,df96a009-e525-4049-a8a6-1acce39b27c4,147.11.217.199,Opera/8.67.(Windows 95; ar-SY) Presto/2.9.184 Version/11.00
279,Kenneth Torres,joshualewis@example.com,"70315 Jeremy Run Apt. 187
East Collin, UT 46893",(740)581-2486,2024-06-05,inactive,authority,6,21.54,2022-11-25,2024-12-19,PayPal,Delivered,2024-03-10 06:12:19.051292,32.670394,13.365673,96c9353b-1f92-49ab-9358-3e85b4ae0c59,51.113.164.87,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/34.0.895.0 Safari/535.1"
280,Nicole Johnson,xwilliams@example.com,"45936 Amy Keys
Hollandfurt, ID 81071",(374)471-5827x5558,2020-09-16,pending,world,4,19.23,2024-04-09,2024-12-09,Credit Card,Shipped,2024-04-29 02:48:58.906683,-29.056429,-121.340686,7d5086cb-bf8f-4023-ada3-c6eead1815b2,100.169.211.70,Opera/9.58.(X11; Linux i686; nan-TW) Presto/2.9.176 Version/10.00
281,Garrett Johnson,hulltara@example.net,"166 Barbara Common
Cassandramouth, OR 66851",497.682.0246,2021-06-05,pending,power,3,84.29,2022-08-15,2024-12-06,Credit Card,Shipped,2024-05-28 16:13:39.072674,-79.4413215,42.466760,7c97f606-3cd0-4666-a681-a6287ccf68ab,210.111.236.187,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/21.0.833.0 Safari/532.0"
282,Elizabeth Green,ibrown@example.org,"29112 Michael Road Suite 700
Maxwellbury, WI 98221",(551)996-9229x4116,2024-08-02,inactive,example,2,31.36,2022-07-22,2024-12-14,Bank Transfer,Processing,2023-11-27 12:29:33.014932,20.9192975,131.065288,e5e0c899-4fcb-41ca-ac24-0629aaafa573,28.155.51.92,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1)
283,Aaron Wilkerson,llambert@example.com,"44753 Carlson Camp
West Danielfurt, KY 40460",+1-236-623-0437x38507,2022-09-27,inactive,fact,2,15.65,2024-05-02,2024-12-14,Credit Card,Cancelled,2024-07-09 14:49:28.164665,-41.2882515,41.589761,2668d01c-fe5d-41aa-8102-4a31b70fe21c,99.225.152.77,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0; rv:1.9.5.20) Gecko/2960-07-26 18:44:24.410004 Firefox/3.8
284,Mariah Burton,martinezlisa@example.net,"593 Peters Camp Suite 902
Deannabury, MA 20742",245-282-9985x8269,2022-03-03,pending,nearly,10,81.79,2022-06-08,2024-11-27,Credit Card,Processing,2024-07-24 21:09:05.567080,7.9188345,-175.117276,bb3311a3-8cdf-4923-9f07-02c05981f61f,98.67.240.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.6x0673.0 Mobile/57H903 Safari/533.2"
285,Ronnie Cole,stevenperez@example.org,"657 Garcia Station Apt. 153
Wardchester, VA 40607",4175061432,2023-01-04,pending,evidence,4,51.13,2024-11-07,2024-11-30,Bank Transfer,Shipped,2024-03-12 04:14:01.067989,42.6357675,120.995689,3692fd0f-51fd-4ce8-ad18-3b0a33637f02,5.242.108.12,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; tcy-IN) AppleWebKit/534.46.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.46.1"
286,Lisa Hamilton,gkim@example.com,"241 Powell Ford
Nathanieltown, IL 18522",6317894876,2021-10-22,active,note,5,42.96,2023-06-12,2024-11-28,Credit Card,Processing,2024-02-04 04:23:46.809604,14.474574,123.052392,ad489b04-ec7b-444c-8a62-42b4701a9a96,65.49.113.30,Mozilla/5.0 (Android 3.2.6; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0
287,Jeffery Paul,kramirez@example.net,"44044 Mcguire Glens Suite 341
East Jon, AR 33550",(581)449-8733x6358,2020-03-29,pending,all,10,60.44,2024-09-09,2024-12-03,Bank Transfer,Shipped,2023-12-30 20:40:29.949603,-4.8037915,-109.134532,cd89780f-1a41-4716-92ed-e5d7a32a3fa4,77.253.129.162,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1; rv:1.9.2.20) Gecko/5567-11-30 07:47:50.572418 Firefox/3.8
288,Matthew Moore,donna35@example.net,"021 Herring Hollow
New Evelyn, CA 87842",(419)534-8763x3041,2023-06-10,active,expect,7,42.14,2023-03-19,2024-12-08,Credit Card,Delivered,2024-05-03 15:18:20.042480,18.982860,162.284165,65f6b98a-7020-4977-aecb-7b2b7e235f92,131.165.237.137,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7; rv:1.9.3.20) Gecko/5060-01-30 07:59:47.046036 Firefox/3.6.9
289,Stephanie Brown,paulafrank@example.com,"60356 Gregory Ridges
Ashleyshire, OK 46890",001-517-931-3467,2022-03-30,pending,mission,10,53.18,2024-05-27,2024-12-12,Bank Transfer,Shipped,2024-08-25 01:56:18.737010,-18.7355855,102.559301,ed4ffcde-b7f0-4576-ba74-5f02a2e0b7a2,44.60.110.254,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/54.0.884.0 Safari/533.1"
290,Stephen Nelson,david65@example.org,"468 Aaron Village Suite 548
New Lisa, HI 81681",7267893325,2020-02-23,pending,if,10,14.99,2023-04-23,2024-12-10,Bank Transfer,Shipped,2024-07-24 09:43:20.760623,-30.7157435,4.687313,4ebd767d-1ee7-429c-a4ee-ad4503e2a39a,41.99.54.86,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/30.0.804.0 Mobile/76J624 Safari/531.0"
291,Kimberly King,miranda35@example.net,"769 Keith Pine Apt. 620
Lake Craigberg, AR 00998",001-385-960-1518x837,2020-01-31,pending,treatment,4,98.01,2023-12-31,2024-12-20,PayPal,Shipped,2024-02-19 17:16:50.141062,-37.6502265,-33.145048,5dd2bd15-2e96-4228-95f1-1978307ed1eb,214.194.29.238,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/9.2f3941.0 Mobile/99X173 Safari/535.0"
292,Peter Woods,vcastro@example.com,"42440 Jason Avenue
East Diane, NV 83654",001-610-841-7807x436,2022-08-23,pending,year,5,53.25,2024-08-02,2024-12-11,PayPal,Shipped,2024-02-07 00:52:20.729581,-30.2746825,-46.903803,081f2eaf-878e-40f9-b27d-43a11493b43b,50.221.120.23,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1; rv:1.9.3.20) Gecko/6091-05-13 16:53:11.512909 Firefox/3.6.7
293,Chase Smith,mstanley@example.com,"582 Sandra View Suite 189
Jenniferfurt, MA 10745",(876)840-8152x7621,2021-05-13,active,physical,5,56.33,2023-03-05,2024-12-05,PayPal,Delivered,2024-04-09 00:06:31.195101,24.144634,95.914525,9deb95e4-7e0b-47ea-9fde-35c8e9db0eb8,197.197.192.216,Opera/8.15.(Windows NT 11.0; si-LK) Presto/2.9.167 Version/12.00
294,Thomas Martinez,kenneth11@example.org,"93514 Donna Ports
East Alexander, HI 63563",(518)413-9434,2023-11-20,inactive,heart,9,65.37,2024-01-12,2024-12-12,Bank Transfer,Cancelled,2024-06-01 01:29:41.133225,5.0450755,73.855543,2d39ed79-c91f-4955-b8c9-e1ee856ffc9e,171.34.114.140,Opera/8.70.(X11; Linux i686; aa-ER) Presto/2.9.182 Version/12.00
295,Donna Garcia,rogerssydney@example.org,"552 Reynolds Summit Suite 103
Lambertstad, TX 74640",(242)723-1795,2023-11-04,inactive,growth,10,54.85,2024-04-19,2024-11-28,Bank Transfer,Processing,2024-11-17 19:49:24.392451,-66.9524035,119.635554,70836d8c-790c-46e6-b655-c3ed78f31327,68.102.191.252,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.25.7 (KHTML, like Gecko) Version/4.0.3 Safari/531.25.7"
296,Joseph Sutton,jaydawson@example.net,"34304 Vanessa Crest Suite 019
North Jeffreyborough, WI 51525",840.998.6644x41781,2023-07-29,active,provide,1,47.58,2023-05-25,2024-12-04,Bank Transfer,Shipped,2024-01-07 08:36:32.448508,22.7940875,-116.613584,748a1fa2-f7ea-46d1-a6ba-32e3016633d7,192.169.7.76,Opera/9.60.(X11; Linux x86_64; sl-SI) Presto/2.9.187 Version/11.00
297,Roberta Richardson,kathy64@example.net,"785 Jeremy Alley Apt. 295
Smithside, GU 98142",682-789-0600x75536,2020-01-01,active,democratic,6,24.02,2023-09-27,2024-12-08,Credit Card,Cancelled,2024-11-10 09:31:26.585614,67.3455865,-147.113636,018d344a-bcfa-4b3c-aec8-b0ec0c1b7e3e,187.148.117.135,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1)
298,Terry Logan,awhite@example.net,"1179 Christopher Ridge Suite 031
Horneburgh, OH 36746",001-392-783-2915,2022-10-11,inactive,political,1,27.14,2023-10-20,2024-12-12,Bank Transfer,Processing,2024-06-20 02:57:28.448724,-13.5352335,122.637979,7aaf15e1-697f-4f8c-8f97-512592ee64de,90.11.209.49,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.43.5 (KHTML, like Gecko) Version/4.0.4 Safari/534.43.5"
299,Jeremy Clayton,vwest@example.net,"753 Evans Trail
Lake Jamieton, AS 74986",228.367.6898,2022-06-28,pending,public,6,32.27,2023-04-30,2024-12-17,PayPal,Delivered,2024-07-29 09:01:39.211076,-23.4626985,143.460390,f98d3bf5-6b4e-4ee6-ac53-85a28556b971,32.109.5.183,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/29.0.818.0 Safari/536.0"
300,Thomas Wilson,fjackson@example.com,"PSC 3421, Box 0788
APO AA 98954",+1-428-624-7310x139,2020-08-29,pending,few,3,72.0,2022-05-19,2024-12-05,Credit Card,Shipped,2024-02-25 01:54:29.784086,84.913539,-32.664677,c414f3e0-d810-47e1-880f-dff4cfc12627,71.35.42.96,Opera/9.69.(X11; Linux i686; dv-MV) Presto/2.9.179 Version/10.00
301,Mark Horne,alexandermontoya@example.net,"636 Christopher Lodge Suite 508
Perezside, FM 56028",(426)867-1034x916,2021-07-15,inactive,use,5,95.69,2024-03-27,2024-12-19,Bank Transfer,Cancelled,2024-10-07 03:51:54.216786,-75.3747015,138.502485,cd317c54-6f11-4a75-a906-869591f93f56,65.250.66.114,Opera/8.16.(Windows NT 6.2; tt-RU) Presto/2.9.181 Version/12.00
302,Brenda Sanchez,caleb18@example.net,"65820 Meyers Fork Suite 653
Jaymouth, CA 18286",433-992-3404,2022-05-17,inactive,add,1,51.4,2024-01-15,2024-11-25,Bank Transfer,Processing,2024-08-09 14:26:58.024209,-1.4833205,11.665734,04fc92f7-c1cf-4b69-81ea-97847cccd45b,31.67.227.205,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0)
303,Rachel Smith,nancycline@example.com,"2286 Myers Road
East Eric, IL 94805",626-819-8222x0523,2023-12-25,active,soldier,3,93.55,2024-02-22,2024-12-07,Credit Card,Shipped,2024-03-28 06:47:53.442897,84.048861,-173.853808,2e95277e-26f9-4138-aac6-8b43cb665036,59.109.60.126,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/20.0.836.0 Safari/534.2"
304,Joseph Melton,robertfrank@example.net,"07840 Lisa Hills
Milesmouth, NH 85640",937-477-7271x38183,2020-09-29,inactive,suffer,9,70.74,2024-02-09,2024-12-19,PayPal,Processing,2024-07-11 06:14:07.070067,25.8486095,-150.846015,ee3393eb-1703-40ff-9957-ba3da62ebe9e,118.31.96.205,Opera/8.82.(Windows NT 6.2; ss-ZA) Presto/2.9.188 Version/10.00
305,Jeffrey Wright,frank35@example.com,"8175 Rodney Green
New Rebeccachester, KS 00563",940-577-9151,2020-07-15,active,final,1,40.84,2023-05-11,2024-12-14,Credit Card,Cancelled,2024-10-08 01:10:53.486085,-76.4544455,-62.109075,638e7ee4-d705-429d-96f8-72a4b00b5d94,165.16.55.126,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ks-IN) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.48.4"
306,Jillian Powell,rachael14@example.org,"1119 Brandy Mall Suite 927
New Benjaminview, ID 83969",667-434-6338x498,2020-07-25,inactive,meeting,1,14.21,2022-10-19,2024-11-24,PayPal,Cancelled,2024-08-28 03:59:16.367188,60.2450185,-121.107058,9c025b32-5fb1-499f-9ac9-5eda0d34121a,206.185.121.175,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; iw-IL) AppleWebKit/533.33.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.33.6"
307,Mrs. Kelly Cunningham MD,omardavis@example.com,"005 Aaron Camp Suite 478
Port Timothy, CT 89180",535-747-1187x18139,2022-06-07,pending,behavior,2,79.25,2022-12-24,2024-12-09,PayPal,Processing,2024-01-17 22:45:45.555613,-49.5851435,66.270189,323b59a2-207f-40b1-87a1-0d6b7b1cd8c3,164.97.239.124,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/38.0.860.0 Mobile/79T756 Safari/535.1"
308,Terry Little,grantblack@example.net,"8348 Livingston Dale
West Mitchell, KS 81185",5675025023,2019-12-02,pending,yet,7,20.39,2021-12-18,2024-12-05,PayPal,Delivered,2024-02-08 16:21:07.656672,-7.7307955,95.104740,9012f21f-de68-4868-87b9-05ed55730524,187.69.127.59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6 rv:3.0; sq-AL) AppleWebKit/535.34.5 (KHTML, like Gecko) Version/5.0 Safari/535.34.5"
309,Matthew Garner,kenneth68@example.net,"87461 Kimberly Brooks Apt. 711
Lake Anthony, NC 79706",+1-665-948-5174x0914,2020-01-12,pending,civil,8,28.71,2024-08-26,2024-12-13,PayPal,Processing,2024-11-14 05:39:36.531216,11.2560595,-9.637756,d7fc8259-e77a-4f0e-af8a-534e6a2bf82f,146.230.120.134,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7 rv:3.0; nso-ZA) AppleWebKit/533.4.5 (KHTML, like Gecko) Version/5.0.2 Safari/533.4.5"
310,Bianca Greene,james94@example.com,"Unit 4493 Box 6872
DPO AP 62784",(737)943-6517,2020-11-17,pending,hot,8,88.01,2023-10-25,2024-12-09,Credit Card,Delivered,2024-03-29 09:50:35.654310,52.1803625,143.090290,4f96177a-b520-4c0c-9fff-f25bf29912e7,42.114.223.171,Opera/9.91.(X11; Linux x86_64; mi-NZ) Presto/2.9.161 Version/10.00
311,Paul Brady,whitejason@example.net,"08274 Tucker Causeway Suite 074
Jasonshire, HI 84991",+1-513-391-2677,2020-07-30,pending,glass,10,52.49,2023-09-09,2024-12-20,PayPal,Shipped,2024-01-01 15:17:24.330107,20.5556455,42.842615,d836e10b-f50b-44fa-a896-792f6185f9f6,190.192.160.165,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5566-03-24 02:11:02.222122 Firefox/3.8
312,Ronald Haley,yking@example.org,"425 Johnson Isle
East Julie, PA 70329",714-618-4244x16786,2020-03-14,active,interview,10,12.1,2024-05-28,2024-12-15,PayPal,Delivered,2024-05-03 16:42:04.792785,50.462914,-149.396384,c0833af3-0b6a-46db-8f05-71ca5c1ab7ea,33.88.168.109,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8; rv:1.9.6.20) Gecko/7128-04-05 07:41:58.903168 Firefox/3.8
313,Jeffrey Tucker,michellehernandez@example.org,"9696 Gentry Square Apt. 146
North Eddie, WA 20382",284-251-6059x46304,2020-08-05,active,career,7,84.65,2024-09-07,2024-12-12,PayPal,Delivered,2024-09-25 18:10:48.748961,14.137689,-22.729300,7977a821-cfa1-4683-b22b-ec0ae4d7ad26,25.182.32.5,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0)
314,Gregory Caldwell,heatherbarker@example.com,"471 Fuller Streets Suite 114
New Sharon, TX 36929",+1-590-722-0316x71532,2020-08-05,active,then,6,43.72,2024-04-22,2024-12-09,Bank Transfer,Cancelled,2024-05-18 00:25:11.428007,-42.6895345,-116.178440,f7ab9631-a09a-466e-913a-21bf893b0afa,37.56.100.187,Mozilla/5.0 (Android 4.1; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0
315,Shelby Rice,perkinsamy@example.com,"36206 Robert Land Suite 093
Ramirezstad, NY 70214",001-875-854-7258x70997,2022-12-27,pending,wall,1,52.93,2023-03-08,2024-12-05,Credit Card,Processing,2024-08-02 06:40:40.883891,-48.607025,-0.484571,09e52184-f8d7-4df6-8799-2c9940ef32d2,151.177.110.85,Opera/8.86.(Windows 95; is-IS) Presto/2.9.189 Version/10.00
316,Albert Burgess,feliciagibson@example.org,"5593 Shannon Pass
Smithfort, KY 04850",001-705-273-6712,2023-08-26,active,agency,8,83.19,2022-07-15,2024-11-28,Credit Card,Cancelled,2023-12-23 05:02:13.604747,-1.8433885,141.158623,1f44c67f-4e86-4c3b-a0ff-a619ce53e611,89.38.186.14,Opera/8.14.(X11; Linux i686; rw-RW) Presto/2.9.180 Version/12.00
317,Cody Brown,brandon70@example.com,"USS Brandt
FPO AE 14533",836-979-7978,2021-06-11,pending,language,1,84.69,2022-02-22,2024-11-26,PayPal,Cancelled,2024-05-07 00:27:59.446854,88.4330225,-165.116560,def6f763-2538-4c7e-b9c3-97e2e684a00e,143.230.212.83,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/44.0.858.0 Mobile/68T030 Safari/531.2"
318,Holly Morse,richmonderik@example.com,"790 Mark Flat
Jacksonland, FL 84689",297.549.0706x5562,2023-01-02,active,give,1,51.46,2024-04-27,2024-12-04,Bank Transfer,Shipped,2024-10-19 15:00:59.582411,81.1433135,-104.463883,b98286f9-6b15-42a6-a6f9-798cc3799a35,4.71.162.126,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1)
319,Danielle Franco,jthompson@example.org,"4566 Gilmore Mountains Suite 949
Shawnville, RI 65513",272.574.5341x93966,2022-05-13,pending,young,10,32.45,2023-11-02,2024-12-04,Bank Transfer,Processing,2024-11-01 20:17:44.344846,16.577756,-46.034037,919df78f-6d3d-47a6-8f5f-c9a50d8d59e2,20.172.120.200,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.29.3 (KHTML, like Gecko) Version/5.1 Safari/534.29.3"
320,Patrick Jones DDS,john13@example.org,"5378 Logan Grove Suite 530
Browntown, CA 41616",231-734-7200x127,2023-12-08,inactive,last,7,70.17,2023-07-30,2024-12-16,Bank Transfer,Processing,2023-12-08 21:44:28.686809,37.381806,22.269432,2e4c36cf-aa28-4817-a163-0a4d9eaa9d7a,180.111.170.189,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_8 rv:6.0; nr-ZA) AppleWebKit/532.30.2 (KHTML, like Gecko) Version/5.0.4 Safari/532.30.2"
321,Roger Robinson,waltergreer@example.com,"67649 Maxwell Neck
South Timothy, WV 47647",+1-933-361-1256x3563,2024-02-09,pending,hold,8,22.25,2024-06-01,2024-12-16,Credit Card,Processing,2024-09-21 23:14:41.520995,-13.1522265,41.756593,95102c04-772b-4195-aa7d-6499d2ff10da,98.217.74.55,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1)
322,Heather Wood,edwinroberts@example.org,"71765 Troy Loaf Suite 671
Claudiaville, AS 22745",855-655-4974,2023-02-04,pending,open,6,37.83,2022-02-13,2024-11-28,Bank Transfer,Shipped,2024-04-20 06:56:07.872161,29.855581,160.091502,a8b72941-2d7c-4be5-bf55-7d912b33289f,147.89.20.0,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.36.6 (KHTML, like Gecko) Version/5.0.2 Safari/531.36.6"
323,Lauren Walker,wduke@example.net,"54402 Mikayla Mall
East Frankhaven, NM 49588",958-427-2042x0263,2021-12-21,active,talk,5,46.66,2022-06-26,2024-11-27,PayPal,Delivered,2024-01-13 22:41:03.527420,70.506303,-29.748939,f7973d06-c429-4428-bd87-be6be90ae2a5,68.22.97.96,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5; rv:1.9.6.20) Gecko/5645-04-25 00:03:22.979660 Firefox/4.0
324,Victor Lopez,miguelgriffin@example.net,"USS Brown
FPO AA 03080",434-774-3557x237,2021-11-29,pending,everything,1,91.46,2023-08-17,2024-12-11,Bank Transfer,Processing,2024-05-26 23:23:35.721004,12.244196,-17.779522,eb6bcd35-8d98-4be5-8203-4277e916036f,104.26.167.149,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.29.2 (KHTML, like Gecko) Version/5.0.5 Safari/534.29.2"
325,Kristen Savage,mary55@example.net,"7439 Evelyn Ford
Vanessaburgh, AK 21783",(418)991-3733x359,2024-02-11,inactive,catch,6,52.86,2022-10-20,2024-12-03,PayPal,Cancelled,2024-07-22 01:33:59.183039,40.742990,146.536971,8c76733f-3ea4-4807-9dfb-caff3a4181e0,197.129.51.150,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6913-02-05 00:54:01.738251 Firefox/6.0
326,Christopher Cook,fnolan@example.com,"408 Soto Mill Suite 675
Ashleyburgh, IL 05292",+1-573-261-6288,2024-02-24,active,interesting,9,66.42,2022-05-04,2024-12-10,PayPal,Shipped,2024-03-29 00:20:19.882118,46.0898685,104.454476,4539eb62-5748-4bd9-928f-8d85201968f0,115.115.178.85,Opera/8.57.(Windows 98; Win 9x 4.90; hak-TW) Presto/2.9.176 Version/11.00
327,Teresa Johns,gregory50@example.net,"8278 Michael Viaduct
East Michellemouth, AK 05894",(724)442-5073,2022-11-07,active,fight,10,35.42,2023-03-24,2024-12-02,Credit Card,Shipped,2024-09-13 15:19:05.463087,37.0183655,-72.816974,4bb4f3d3-05b9-446a-b682-2e81e5d24788,191.4.138.254,Mozilla/5.0 (Android 12; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0
328,Mario Hobbs,wmurphy@example.com,"9244 Benson Street Apt. 263
Bullockville, MA 85262",923.611.1253x5132,2022-09-02,pending,child,4,64.25,2024-03-09,2024-12-18,Credit Card,Processing,2024-05-21 19:56:49.254078,83.550163,149.088910,2981dd38-287e-4bb7-923c-12b8498a31c8,109.80.100.0,Opera/8.14.(Windows 98; sk-SK) Presto/2.9.190 Version/10.00
329,Jonathan Wilson,ycollins@example.net,"84696 Ramirez Trail Apt. 702
South Frankside, OH 09566",295-650-8943x1146,2021-12-13,inactive,media,9,99.93,2024-06-22,2024-12-10,PayPal,Cancelled,2024-07-17 07:55:23.190990,-17.2827025,-23.845532,068660a5-8d35-4d0a-ad03-79243f7b2b6c,15.68.82.20,Opera/9.96.(Windows 95; kk-KZ) Presto/2.9.183 Version/12.00
330,Susan Nguyen,joneslauren@example.net,"248 Michael Hill
Traceyside, HI 80890",505.803.1667x645,2020-06-06,pending,condition,8,82.66,2022-05-13,2024-12-09,Credit Card,Delivered,2024-06-03 10:05:57.060347,-89.168963,-38.296595,dbaabf8a-b22a-438a-9ab0-c2c874bf6c4d,102.246.29.233,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/33.0.843.0 Safari/533.0"
331,Mary Barker,porterchristie@example.com,"24331 Lopez Haven
Waltersborough, MN 42098",829-504-0254x923,2020-01-03,inactive,kitchen,2,52.4,2021-11-22,2024-12-09,PayPal,Delivered,2024-01-29 23:31:32.466403,-28.5437245,167.974469,f7cff0bd-40a7-427a-a140-f73334b52688,72.171.230.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/30.0.871.0 Mobile/87U314 Safari/534.2"
